duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_cre,attack_type
559,icmp,http,SH,1907,22203,1,1,0,0,1,0,4,0,0,2,3,probe
2994,udp,ssh,RSTR,30019,453,1,1,2,3,1,0,2,0,0,1,2,dos
3727,tcp,telnet,RSTR,134765,431,0,1,2,0,1,0,3,0,0,7,3,dos
319,udp,http,REJ,231,205,1,1,0,1,5,1,3,0,0,5,2,r2l
875,icmp,ftp,RSTO,10064,8982,0,1,0,4,0,1,0,0,0,0,2,normal
398,icmp,ssh,REJ,265,1452,1,0,0,2,1,1,7,0,1,0,4,u2r
3596,icmp,http,REJ,19876,303,0,1,1,3,1,0,3,0,0,4,2,dos
701,tcp,ssh,S0,11976,1256,1,1,0,6,1,1,0,0,0,8,1,normal
3060,tcp,ssh,SF,108627,207,1,1,2,0,0,0,0,0,0,2,4,dos
1469,udp,dns,SF,48958,400,1,1,2,6,0,0,2,0,0,2,4,dos
72,tcp,finger,SH,1623,14112,0,0,0,5,0,1,4,0,0,2,1,probe
121,tcp,telnet,REJ,6730,9482,0,0,0,4,0,1,3,0,0,6,2,probe
264,icmp,http,S0,1287,6732,0,1,1,3,1,0,3,0,0,5,0,probe
1209,icmp,ftp,SF,3773,6762,1,1,0,0,0,1,1,0,0,8,2,normal
213,udp,eco_i,SF,11671,10742,1,1,0,5,0,1,1,0,0,6,3,normal
1229,icmp,http,SH,8207,906,1,0,0,6,0,1,2,0,0,4,2,normal
343,udp,ftp,SF,823,1125,0,0,0,2,0,1,3,1,1,1,1,u2r
3474,tcp,ftp,SF,67397,141,1,0,1,5,1,0,3,0,0,4,4,dos
363,icmp,ftp,REJ,2504,8827,1,0,1,3,0,1,3,0,0,1,2,probe
174,udp,dns,REJ,145,681,0,0,0,4,2,1,4,0,0,6,2,r2l
673,tcp,eco_i,SF,6460,15882,0,0,1,2,0,0,1,0,0,5,3,probe
376,udp,telnet,REJ,511,1785,1,0,0,6,0,1,9,0,0,5,4,u2r
557,tcp,ftp,SH,7044,16958,0,0,0,0,0,1,0,0,0,5,4,normal
46,tcp,smtp,REJ,613,61,1,1,0,2,2,0,4,0,0,7,3,r2l
956,tcp,smtp,REJ,24064,390,1,1,1,1,1,0,5,0,0,9,1,dos
1887,tcp,eco_i,REJ,171831,356,0,0,2,1,0,0,5,0,0,4,0,dos
1029,icmp,eco_i,REJ,91879,278,0,0,0,2,0,0,3,0,0,7,3,dos
1775,icmp,smtp,REJ,109066,170,1,0,1,6,0,0,5,0,0,3,3,dos
130,udp,ftp,RSTR,2950,7778,0,1,1,6,1,1,3,0,0,6,1,probe
1121,icmp,eco_i,SH,12095,5482,0,0,0,0,0,1,0,0,0,1,1,normal
1074,udp,dns,SF,10536,6032,0,0,0,6,1,1,2,0,0,2,3,normal
2945,icmp,ftp,S0,56514,221,1,1,2,6,0,0,1,0,0,2,4,dos
231,udp,smtp,RSTR,1687,951,0,1,0,5,1,1,9,1,1,2,4,u2r
364,tcp,eco_i,RSTR,1297,1612,0,0,0,2,1,1,3,0,1,8,4,u2r
574,udp,telnet,SH,2911,10743,0,0,1,5,0,1,4,0,0,9,3,probe
1069,icmp,ssh,REJ,7256,13248,1,1,1,6,0,1,1,0,0,2,4,probe
460,icmp,dns,SF,3276,1479,1,0,0,2,1,1,0,0,0,2,0,normal
1136,udp,eco_i,SF,7774,14859,0,0,0,3,0,1,0,0,0,8,2,normal
2482,icmp,telnet,S0,30089,341,0,1,2,5,1,0,4,0,0,5,0,dos
92,udp,http,S0,7752,14469,1,0,0,5,1,0,4,0,0,7,2,probe
194,tcp,telnet,RSTO,3141,3797,1,0,0,5,1,0,3,0,0,7,4,probe
248,udp,smtp,RSTO,7577,14662,0,1,0,6,1,1,2,0,0,3,2,probe
96,udp,eco_i,SF,183,565,1,0,0,1,1,1,9,0,1,8,4,u2r
58,tcp,eco_i,RSTO,200,519,0,1,0,3,5,1,5,0,0,5,3,r2l
2866,icmp,telnet,RSTO,26693,249,0,0,0,6,1,0,1,0,0,5,2,dos
1030,icmp,ftp,SF,3286,1759,0,1,0,3,0,1,1,0,0,9,2,normal
496,tcp,ftp,RSTO,1099,16403,1,1,1,0,1,0,4,0,0,8,1,probe
328,icmp,dns,S0,1439,548,0,1,0,4,1,1,5,1,1,2,3,u2r
1241,icmp,telnet,RSTR,8155,5815,0,1,0,4,0,1,2,0,0,7,4,normal
86,udp,http,RSTO,3895,8992,0,0,1,1,0,1,3,0,0,6,4,probe
375,icmp,ftp,SF,220,835,1,1,0,4,4,1,6,0,0,3,3,r2l
271,tcp,ftp,S0,4491,11801,1,1,1,5,1,0,1,0,0,0,4,probe
740,icmp,eco_i,RSTO,4486,3386,1,0,0,2,1,0,2,0,0,7,0,probe
754,udp,ftp,REJ,603,10451,0,1,0,6,0,0,0,0,0,3,2,probe
2513,icmp,ssh,RSTO,119417,284,1,2,0,4,1,0,4,0,0,8,0,dos
788,icmp,telnet,RSTO,99823,218,1,2,1,0,1,0,2,0,0,2,1,dos
2844,udp,ftp,SF,123896,116,1,1,0,4,0,0,4,0,0,7,4,dos
1320,icmp,dns,S0,89002,18,1,2,1,0,1,0,4,0,0,5,0,dos
1400,udp,eco_i,REJ,12995,259,1,0,0,5,1,0,4,0,0,5,2,dos
374,udp,smtp,S0,6194,15701,1,0,0,6,0,0,4,0,0,9,1,probe
164,icmp,eco_i,RSTR,636,334,0,0,0,6,2,0,1,0,0,1,0,r2l
2914,icmp,http,RSTO,35510,68,1,2,2,0,1,0,5,0,0,0,4,dos
437,udp,smtp,SF,7814,14402,1,1,0,5,0,1,1,0,0,7,4,probe
995,tcp,ftp,REJ,1502,9516,0,0,1,2,1,0,3,0,0,9,0,probe
652,udp,http,SH,7249,5378,1,1,0,3,0,1,0,0,0,8,3,normal
121,icmp,ftp,S0,1170,1254,1,0,0,2,0,1,6,1,1,6,0,u2r
260,udp,smtp,SH,1733,15636,1,1,0,5,1,0,4,0,0,7,2,probe
636,tcp,finger,RSTO,1920,2996,0,1,1,6,1,1,2,0,0,5,0,probe
561,tcp,smtp,S0,4916,4022,0,1,0,0,1,1,0,0,0,3,4,probe
416,tcp,smtp,REJ,6979,2062,1,1,0,0,0,1,0,0,0,8,3,normal
303,icmp,telnet,SF,5939,17854,0,0,0,3,1,0,3,0,0,5,3,probe
722,tcp,ftp,SF,4152,2273,1,1,0,5,0,1,4,0,0,3,3,probe
229,icmp,http,SH,514,803,1,1,0,0,1,1,5,1,0,2,3,u2r
846,udp,telnet,S0,1473,15804,0,1,0,1,1,0,3,0,0,0,1,probe
162,tcp,smtp,RSTO,486,121,1,1,0,0,4,0,1,0,0,2,4,r2l
1190,icmp,ftp,RSTO,1994,14966,0,0,0,4,0,1,0,0,0,6,4,normal
56,icmp,ftp,SH,694,775,1,0,0,6,5,1,5,0,0,9,2,r2l
192,icmp,telnet,RSTO,1837,6500,0,0,0,1,0,1,1,0,0,8,3,normal
557,icmp,telnet,SF,2992,13698,0,0,0,3,0,0,2,0,0,8,2,probe
740,icmp,smtp,REJ,686,3667,0,0,1,0,1,1,3,0,0,2,3,probe
555,tcp,finger,RSTO,396,308,1,0,0,5,1,1,8,1,0,1,4,u2r
704,udp,eco_i,REJ,3657,17952,1,0,1,2,0,0,1,0,0,7,2,probe
1026,tcp,ssh,REJ,5874,4995,0,1,0,0,0,1,0,0,0,7,2,normal
2711,udp,smtp,RSTR,37102,110,1,0,0,0,1,0,4,0,0,7,1,dos
3924,udp,dns,RSTR,33613,147,1,0,0,0,1,0,2,0,0,2,4,dos
563,tcp,telnet,REJ,662,16963,1,0,0,0,0,1,0,0,0,0,1,probe
54,udp,finger,SH,1398,315,0,0,0,3,0,1,6,0,0,1,2,u2r
1081,tcp,ftp,REJ,5245,16959,0,1,0,0,0,1,4,0,0,1,1,probe
1089,tcp,finger,REJ,4785,1904,0,1,1,1,1,1,2,0,0,6,4,probe
690,tcp,ftp,RSTO,2859,9615,0,1,0,4,1,1,0,0,0,5,1,normal
2181,udp,http,REJ,33140,109,1,0,2,6,0,0,5,0,0,5,3,dos
1138,icmp,dns,SH,6393,2009,1,1,0,6,0,1,0,0,0,1,0,normal
230,icmp,finger,RSTR,333,30,0,0,0,6,3,0,1,0,0,6,4,r2l
582,icmp,eco_i,RSTR,5245,11175,1,0,0,1,1,0,3,0,0,2,0,probe
147,tcp,ftp,REJ,220,363,0,1,0,3,2,1,4,0,0,6,2,r2l
1394,tcp,dns,SF,43606,47,1,0,1,3,1,0,5,0,0,1,0,dos
190,tcp,ssh,S0,329,318,0,1,0,1,4,1,1,0,0,4,2,r2l
276,tcp,dns,S0,109,534,1,0,0,5,3,1,5,0,0,8,1,r2l
2259,tcp,telnet,REJ,78550,460,1,1,1,2,0,0,5,0,0,1,2,dos
102,udp,eco_i,SF,180,843,0,1,0,1,4,0,2,0,0,1,1,r2l
228,tcp,eco_i,SF,2225,18147,0,1,1,3,1,0,0,0,0,3,0,probe
1091,udp,telnet,SH,141250,346,1,0,2,3,0,0,2,0,0,4,0,dos
502,icmp,ssh,REJ,4027,10666,0,1,0,1,1,0,3,0,0,8,1,probe
813,icmp,ftp,SH,10719,6083,0,0,0,5,1,1,0,0,0,5,3,normal
787,udp,finger,REJ,3960,4570,0,0,0,2,1,0,4,0,0,3,2,probe
339,icmp,ssh,SH,684,689,1,0,0,4,0,1,5,0,1,4,0,u2r
317,icmp,smtp,S0,3583,244,1,1,1,1,0,0,2,0,0,4,4,probe
764,icmp,finger,REJ,10714,15171,0,1,0,5,1,1,0,0,0,9,3,normal
2812,udp,http,SH,51465,187,1,0,1,3,1,0,5,0,0,4,4,dos
3153,udp,ftp,SF,27598,120,1,0,0,5,1,0,5,0,0,9,0,dos
1236,icmp,eco_i,S0,153785,97,1,2,2,3,0,0,3,0,0,2,4,dos
315,udp,telnet,REJ,8058,15798,1,0,0,5,1,1,0,0,0,2,4,normal
70,udp,smtp,SF,967,4004,1,1,0,5,1,1,1,0,0,5,2,probe
415,icmp,http,S0,3485,5123,1,0,0,6,0,1,0,0,0,8,3,normal
204,tcp,http,RSTR,1155,12285,1,1,1,2,1,1,3,0,0,0,2,probe
165,tcp,smtp,RSTR,285,461,0,0,0,5,2,1,3,0,0,2,0,r2l
273,icmp,http,RSTO,1372,1239,0,1,0,2,0,1,7,1,1,8,3,u2r
859,tcp,smtp,SH,5912,13658,0,0,0,0,0,1,2,0,0,2,1,normal
174,icmp,eco_i,REJ,158,180,1,0,0,2,3,1,5,0,0,7,0,r2l
388,tcp,eco_i,REJ,4345,10274,0,0,1,0,1,0,2,0,0,8,4,probe
268,icmp,ssh,RSTR,2936,20278,0,0,0,4,0,1,2,0,0,8,3,probe
1475,icmp,ssh,RSTR,71614,240,0,1,0,4,1,0,4,0,0,0,3,dos
352,tcp,smtp,RSTO,1177,8212,0,1,0,3,1,1,0,0,0,5,1,normal
872,udp,dns,REJ,91501,296,1,0,1,6,0,0,5,0,0,4,1,dos
80,icmp,telnet,RSTO,38,799,0,0,0,5,3,1,5,0,0,9,4,r2l
12,tcp,telnet,RSTR,964,1181,1,0,0,3,1,1,6,1,1,0,0,u2r
278,udp,finger,RSTR,4843,3211,1,1,1,0,1,1,4,0,0,2,1,probe
517,tcp,finger,SH,172,341,0,1,0,1,0,1,6,0,1,3,0,u2r
685,udp,ftp,RSTO,2976,727,1,1,0,5,1,0,0,0,0,4,4,probe
322,tcp,finger,REJ,256,1635,1,0,0,0,1,1,4,0,1,6,0,u2r
471,udp,ftp,S0,146,257,1,0,0,3,1,1,5,1,1,9,0,u2r
519,udp,ssh,SH,2602,7921,0,1,1,2,1,1,2,0,0,7,3,probe
24,icmp,telnet,REJ,552,510,0,1,0,1,2,0,1,0,0,0,0,r2l
841,icmp,dns,SF,4240,3415,1,0,0,1,0,1,0,0,0,6,4,normal
926,icmp,http,RSTO,7576,2627,0,0,1,4,1,1,1,0,0,5,1,probe
1412,tcp,dns,SF,53797,158,0,1,2,3,0,0,2,0,0,9,1,dos
769,icmp,telnet,SH,11794,7498,0,1,0,5,0,1,2,0,0,9,1,normal
765,icmp,ftp,SF,8523,14142,1,0,1,0,1,1,1,0,0,8,1,probe
1018,tcp,eco_i,S0,2233,11802,0,0,0,0,0,1,0,0,0,8,4,normal
842,icmp,smtp,RSTR,3356,11043,0,1,1,4,1,1,3,0,0,3,3,probe
334,icmp,telnet,SF,6741,13709,0,0,0,3,0,1,0,0,0,9,1,normal
80,icmp,eco_i,REJ,416,838,0,1,0,6,5,0,6,0,0,4,4,r2l
2487,tcp,eco_i,S0,98679,123,0,2,0,4,1,0,0,0,0,0,2,dos
771,tcp,dns,RSTR,75400,79,0,0,0,6,0,0,0,0,0,5,3,dos
3907,udp,ftp,SH,35668,104,0,2,1,5,0,0,0,0,0,3,0,dos
863,icmp,dns,SF,3666,1419,0,0,1,0,0,0,0,0,0,1,2,probe
782,udp,telnet,REJ,50514,214,1,2,0,3,1,0,1,0,0,5,3,dos
663,icmp,smtp,RSTO,3446,3433,0,1,1,1,0,1,3,0,0,8,2,probe
299,icmp,eco_i,SH,791,699,1,0,0,5,0,1,7,0,1,5,2,u2r
2579,udp,smtp,SH,133255,216,1,1,2,5,1,0,0,0,0,6,4,dos
899,tcp,http,SF,2208,17579,1,1,0,5,0,0,1,0,0,4,2,probe
842,tcp,http,RSTO,153439,256,0,1,1,6,0,0,5,0,0,8,4,dos
672,icmp,finger,REJ,2151,5837,0,0,1,5,1,0,3,0,0,6,4,probe
845,tcp,ssh,REJ,5914,8506,1,1,1,4,0,0,3,0,0,4,0,probe
935,udp,ftp,RSTO,3649,10620,1,1,0,5,0,1,1,0,0,0,1,normal
3431,tcp,eco_i,S0,134440,66,0,1,1,4,1,0,1,0,0,4,2,dos
276,icmp,eco_i,RSTO,1114,15352,1,0,1,6,0,0,2,0,0,5,0,probe
167,udp,ftp,RSTR,582,928,0,0,0,3,0,1,6,0,1,6,0,u2r
355,udp,dns,RSTO,473,400,1,1,0,0,3,0,1,0,0,0,0,r2l
344,udp,dns,REJ,896,1362,1,1,0,0,1,1,3,1,1,3,3,u2r
162,icmp,smtp,REJ,8013,8787,0,1,1,4,0,1,3,0,0,3,4,probe
592,tcp,http,RSTR,6967,8820,1,1,0,6,0,1,1,0,0,3,4,normal
414,udp,dns,S0,1273,261,1,0,0,1,0,1,5,0,0,2,1,u2r
1179,tcp,eco_i,SF,5033,536,0,1,0,3,1,1,0,0,0,7,4,normal
2378,icmp,ftp,SF,63633,33,0,1,2,6,1,0,1,0,0,9,2,dos
4055,icmp,ftp,RSTO,168854,394,1,1,0,5,0,0,0,0,0,8,4,dos
101,icmp,ssh,SF,528,639,0,0,0,0,2,0,5,0,0,4,3,r2l
635,icmp,ssh,S0,11305,16860,0,0,0,5,1,1,1,0,0,1,0,normal
811,tcp,dns,SH,4403,1930,0,1,0,0,1,1,2,0,0,9,1,probe
97,icmp,finger,SF,1159,961,0,0,0,5,0,1,6,0,1,0,3,u2r
1984,udp,telnet,S0,119464,219,1,2,1,2,1,0,5,0,0,8,0,dos
325,tcp,http,REJ,1250,5518,1,1,1,4,0,0,0,0,0,4,4,probe
942,tcp,eco_i,RSTO,61698,150,1,2,0,0,0,0,5,0,0,7,1,dos
96,tcp,http,RSTR,481,234,1,1,0,1,5,0,1,0,0,6,4,r2l
1127,udp,http,RSTR,7527,6358,0,1,0,1,0,1,2,0,0,2,4,normal
2250,udp,dns,RSTR,154877,196,0,0,0,2,0,0,1,0,0,0,0,dos
644,udp,smtp,SH,5892,19018,0,0,0,0,0,0,0,0,0,4,0,probe
367,icmp,ssh,REJ,6393,17624,1,0,1,6,1,0,3,0,0,3,2,probe
988,tcp,telnet,REJ,3710,14106,1,1,1,2,1,1,1,0,0,7,1,probe
842,icmp,finger,REJ,6188,9235,1,1,0,1,0,1,1,0,0,1,4,normal
174,tcp,http,SH,4808,20928,0,0,1,0,1,0,0,0,0,3,4,probe
122,tcp,smtp,SH,6236,17381,1,1,0,2,1,1,1,0,0,8,1,probe
2524,icmp,ftp,SH,55544,27,0,0,0,2,1,0,2,0,0,0,3,dos
145,tcp,ftp,SF,5075,19089,1,1,0,1,0,1,1,0,0,1,2,probe
115,icmp,telnet,RSTO,1306,1956,0,0,0,0,1,0,1,0,0,7,0,probe
228,icmp,smtp,S0,4356,480,0,0,0,2,1,1,1,0,0,8,4,probe
194,tcp,dns,RSTR,267,30,0,0,0,0,3,1,5,0,0,6,4,r2l
3142,udp,eco_i,RSTR,127327,417,0,0,1,4,0,0,3,0,0,0,0,dos
1114,udp,dns,SH,3341,15710,1,1,0,1,1,1,0,0,0,7,0,normal
548,udp,eco_i,RSTR,2499,11392,0,0,0,0,0,1,1,0,0,3,2,normal
292,tcp,ssh,SH,5190,529,0,1,0,1,0,1,0,0,0,8,4,probe
200,tcp,ftp,REJ,388,639,0,0,0,2,0,1,8,1,1,2,0,u2r
55,tcp,finger,REJ,795,119,0,1,0,6,1,1,5,1,1,2,4,u2r
732,icmp,http,REJ,4323,2345,1,0,1,2,1,1,2,0,0,7,2,probe
971,tcp,eco_i,REJ,117197,298,1,2,2,0,0,0,5,0,0,7,1,dos
748,udp,dns,REJ,5411,4058,1,1,0,2,0,1,1,0,0,4,0,normal
196,tcp,dns,SH,139,415,1,0,0,2,2,0,4,0,0,4,4,r2l
1405,udp,ftp,RSTR,29870,249,1,0,0,2,1,0,3,0,0,0,4,dos
163,tcp,dns,S0,694,689,0,0,0,6,3,0,3,0,0,3,1,r2l
619,icmp,eco_i,SF,91971,231,0,2,1,3,0,0,5,0,0,1,4,dos
1042,udp,smtp,S0,9719,13333,0,0,0,0,0,1,0,0,0,7,2,normal
1095,udp,finger,REJ,798,3392,1,0,0,4,0,1,0,0,0,9,1,normal
2716,tcp,eco_i,RSTR,87903,257,1,1,1,4,1,0,1,0,0,4,1,dos
2770,tcp,telnet,S0,175679,362,0,2,0,0,1,0,2,0,0,2,2,dos
1740,udp,ftp,SH,51976,161,0,0,2,4,1,0,2,0,0,4,2,dos
230,icmp,smtp,RSTO,9402,3968,1,0,0,3,1,1,0,0,0,2,0,normal
1994,icmp,ssh,SF,91433,172,0,0,2,6,1,0,1,0,0,0,2,dos
545,tcp,finger,S0,2274,5488,1,0,0,3,1,1,0,0,0,5,3,normal
1651,tcp,ftp,RSTO,102271,305,0,0,1,6,1,0,2,0,0,7,0,dos
54,tcp,smtp,REJ,6942,11809,0,1,1,4,0,0,2,0,0,7,3,probe
280,udp,telnet,SF,546,322,0,1,0,1,2,0,6,0,0,2,2,r2l
1644,tcp,ftp,RSTR,63763,322,1,1,2,6,0,0,2,0,0,9,4,dos
401,udp,telnet,RSTO,2233,2122,0,1,0,1,1,0,2,0,0,0,1,probe
1424,icmp,telnet,REJ,5913,15782,0,1,0,4,0,1,0,0,0,8,4,normal
355,udp,eco_i,REJ,3321,18759,0,0,1,3,0,0,0,0,0,7,4,probe
556,icmp,telnet,REJ,4675,3978,0,0,0,6,1,1,2,0,0,0,4,probe
321,tcp,ftp,RSTR,1446,5440,1,1,0,5,1,1,1,0,0,0,4,normal
1202,udp,finger,RSTR,6169,8686,0,1,1,2,1,1,0,0,0,8,3,probe
90,udp,ftp,SF,4532,1716,0,0,1,2,0,1,4,0,0,2,1,probe
6,udp,finger,RSTR,560,174,1,1,0,2,0,1,3,1,0,7,1,u2r
2476,tcp,ftp,S0,100463,196,0,0,2,3,0,0,5,0,0,8,0,dos
971,udp,http,RSTO,3091,4453,0,0,0,0,0,1,0,0,0,7,3,normal
1406,tcp,ftp,RSTR,929,12307,1,1,0,3,1,1,0,0,0,8,4,normal
4933,tcp,telnet,S0,55712,32,0,1,0,2,1,0,1,0,0,8,0,dos
1861,tcp,telnet,RSTO,45549,5,1,0,2,0,0,0,4,0,0,5,4,dos
220,icmp,finger,SH,305,1314,0,0,0,3,1,1,8,1,0,4,1,u2r
217,icmp,dns,SF,1213,763,0,0,0,2,0,1,6,0,1,5,4,u2r
168,tcp,telnet,REJ,292,426,1,0,0,6,3,1,5,0,0,8,3,r2l
3186,tcp,smtp,S0,80707,81,0,2,2,6,0,0,5,0,0,0,0,dos
1430,icmp,dns,RSTR,89160,108,1,0,2,5,0,0,3,0,0,5,0,dos
734,tcp,finger,SH,902,14702,1,0,1,1,0,0,4,0,0,5,2,probe
935,udp,smtp,RSTO,3609,7682,0,1,0,1,1,0,3,0,0,9,3,probe
818,icmp,http,SH,1443,6898,1,0,0,5,0,1,1,0,0,2,2,normal
2010,icmp,ftp,S0,24233,11,0,0,1,2,0,0,1,0,0,5,1,dos
2432,udp,dns,S0,61610,311,0,0,2,2,1,0,0,0,0,3,2,dos
259,tcp,ssh,S0,350,686,1,0,0,0,4,0,6,0,0,6,4,r2l
596,tcp,finger,SF,6390,9201,0,1,0,2,0,1,1,0,0,1,2,normal
389,icmp,ftp,RSTR,5338,5877,1,1,0,6,0,1,2,0,0,0,0,normal
318,tcp,eco_i,RSTO,380,969,0,1,0,0,4,0,1,0,0,0,4,r2l
3208,tcp,http,RSTO,132008,62,0,0,1,6,0,0,2,0,0,4,2,dos
262,icmp,finger,SF,427,697,0,1,0,2,5,0,4,0,0,7,0,r2l
25,tcp,telnet,RSTR,133,177,0,0,0,5,5,1,4,0,0,4,3,r2l
649,icmp,ssh,REJ,2672,15723,0,1,0,1,1,0,1,0,0,1,1,probe
246,tcp,ftp,RSTO,618,368,0,0,0,2,5,1,5,0,0,8,3,r2l
460,tcp,ssh,SH,1632,9535,1,0,0,5,1,0,4,0,0,5,2,probe
259,udp,dns,RSTR,1750,120,0,0,0,5,0,1,6,0,0,8,3,u2r
260,tcp,eco_i,SH,523,271,0,1,0,0,1,1,7,0,0,0,1,u2r
2316,icmp,eco_i,SF,85874,30,0,2,1,0,0,0,3,0,0,6,3,dos
447,tcp,dns,SH,386,7248,0,1,1,5,1,1,2,0,0,2,0,probe
1183,udp,ssh,RSTR,3781,14074,1,1,0,0,0,0,3,0,0,7,4,probe
479,udp,telnet,SH,1078,2657,0,1,0,1,0,1,0,0,0,6,0,normal
3454,tcp,http,SH,56352,131,0,0,1,6,1,0,3,0,0,6,1,dos
249,tcp,http,SH,79,703,1,0,0,3,2,1,6,0,0,8,2,r2l
610,icmp,eco_i,SF,3572,16192,1,1,1,4,0,1,4,0,0,0,2,probe
764,icmp,telnet,SH,785,14338,0,0,0,3,0,1,0,0,0,6,2,normal
503,udp,http,SH,5754,9703,1,1,0,6,0,1,0,0,0,2,3,probe
888,icmp,telnet,SH,84636,153,1,2,1,0,0,0,5,0,0,4,0,dos
983,udp,telnet,SH,1435,1712,1,0,1,2,0,0,1,0,0,2,2,probe
1348,tcp,telnet,RSTR,64189,50,1,0,0,6,0,0,0,0,0,8,3,dos
2322,icmp,eco_i,RSTO,96133,134,1,2,2,6,1,0,1,0,0,9,1,dos
120,icmp,dns,REJ,4773,19435,0,0,1,2,1,1,1,0,0,8,3,probe
3728,icmp,eco_i,RSTO,110642,244,1,1,0,6,1,0,0,0,0,5,4,dos
1149,udp,http,S0,4288,10840,0,0,0,1,0,1,1,0,0,9,0,normal
388,tcp,telnet,S0,309,92,0,1,0,6,4,0,2,0,0,6,2,r2l
2002,icmp,ssh,S0,24522,71,1,2,1,4,1,0,4,0,0,4,0,dos
67,icmp,ftp,SF,742,783,0,1,0,3,0,1,3,1,1,4,3,u2r
474,tcp,ftp,SH,1826,10798,0,1,1,0,1,0,1,0,0,4,3,probe
127,icmp,http,RSTO,204,182,1,1,0,5,3,1,6,0,0,2,0,r2l
330,tcp,http,SH,2082,8228,1,0,1,1,0,0,2,0,0,7,2,probe
129,icmp,ftp,SH,11829,11220,0,1,0,4,0,1,1,0,0,9,4,normal
35,udp,http,RSTO,109,1521,1,0,0,2,1,1,8,1,1,0,4,u2r
179,udp,eco_i,RSTO,187,1035,1,1,0,5,2,0,6,0,0,3,4,r2l
2556,udp,http,SF,90314,413,0,2,2,0,0,0,1,0,0,3,0,dos
710,udp,dns,RSTO,3092,9814,0,1,0,0,0,0,0,0,0,1,4,probe
75,udp,smtp,RSTR,5940,11107,0,1,1,3,1,0,4,0,0,1,2,probe
839,tcp,finger,RSTR,72910,267,0,1,0,3,1,0,0,0,0,6,2,dos
320,tcp,telnet,RSTR,208,410,0,0,0,5,2,1,2,0,0,3,2,r2l
76,udp,telnet,RSTR,3896,3323,0,0,0,1,1,1,1,0,0,0,0,normal
1840,tcp,finger,RSTR,170945,171,0,0,0,3,1,0,4,0,0,6,4,dos
1024,icmp,dns,REJ,3579,711,0,0,1,2,1,1,4,0,0,2,4,probe
186,udp,ftp,RSTO,11207,8922,1,0,0,1,0,1,0,0,0,9,3,normal
742,udp,finger,SH,6500,17067,1,1,0,2,0,1,3,0,0,9,4,probe
60,icmp,dns,S0,1594,435,1,1,0,0,1,1,9,1,0,4,1,u2r
3312,icmp,dns,REJ,67860,370,0,0,1,0,1,0,3,0,0,8,4,dos
4714,icmp,eco_i,REJ,117318,6,0,1,1,5,1,0,3,0,0,4,1,dos
1597,tcp,telnet,RSTO,6222,1732,1,0,0,4,1,1,0,0,0,9,2,normal
1043,icmp,dns,RSTR,10530,11103,0,1,0,4,0,1,1,0,0,9,1,normal
1374,icmp,http,SF,8504,5912,0,1,0,4,0,1,2,0,0,0,0,normal
31,icmp,ftp,SH,341,249,1,0,0,5,4,1,6,0,0,2,0,r2l
1023,icmp,dns,SH,5302,4100,1,0,0,2,1,1,1,0,0,4,2,normal
117,icmp,ssh,SF,2969,11203,1,1,0,0,0,1,0,0,0,4,4,normal
948,tcp,dns,S0,4452,12983,1,1,0,3,0,0,4,0,0,4,0,probe
575,icmp,telnet,RSTO,939,18061,0,0,0,5,0,0,4,0,0,0,0,probe
286,udp,telnet,RSTR,3659,18490,1,0,0,5,1,1,3,0,0,4,4,probe
236,tcp,smtp,RSTR,643,739,0,1,0,2,1,1,6,1,0,5,3,u2r
500,udp,dns,RSTR,3610,12745,0,1,0,4,0,1,2,0,0,2,1,normal
417,tcp,dns,SH,1839,14133,0,1,0,0,1,0,3,0,0,7,3,probe
415,icmp,ftp,RSTR,1070,628,1,1,0,0,1,1,3,1,0,1,4,u2r
516,udp,finger,REJ,1851,19017,1,0,1,4,1,0,0,0,0,3,3,probe
432,udp,eco_i,RSTR,118,436,1,0,0,2,1,1,5,1,1,2,3,u2r
3368,icmp,smtp,REJ,88601,451,1,0,0,4,1,0,4,0,0,5,0,dos
1002,udp,ssh,SH,2902,3574,1,0,1,2,0,1,3,0,0,6,2,probe
350,tcp,ftp,REJ,2432,1304,1,1,0,4,0,1,2,0,0,1,0,normal
60,tcp,dns,RSTO,531,509,1,1,0,0,2,0,3,0,0,1,3,r2l
547,udp,smtp,RSTO,1333,4380,0,0,0,5,1,0,0,0,0,3,2,probe
948,tcp,http,SF,6963,8570,0,1,1,6,1,1,4,0,0,0,0,probe
340,tcp,telnet,RSTO,1083,15100,1,0,0,0,0,0,1,0,0,0,0,probe
3017,icmp,telnet,RSTO,124217,340,0,1,2,1,0,0,5,0,0,5,2,dos
901,icmp,telnet,SH,2193,3701,0,1,0,5,0,1,0,0,0,1,3,normal
112,tcp,finger,SF,364,789,0,1,0,2,3,1,2,0,0,1,3,r2l
203,udp,http,SH,355,8458,1,1,0,5,1,1,0,0,0,9,1,normal
405,tcp,telnet,SH,497,406,1,1,0,4,0,1,8,0,0,2,0,u2r
690,udp,http,S0,3557,3591,1,1,0,1,1,1,2,0,0,2,2,probe
375,udp,http,RSTO,2057,8424,0,1,0,5,1,1,3,0,0,9,1,probe
3200,icmp,ssh,SH,20401,129,0,0,2,5,0,0,2,0,0,6,1,dos
